Chromosome Position NCPscore Ratio
chrII 502386 1.917 0.81823
chrII 502439 2.031 0.94152
chrII 502469 1.553 0.71972
chrII 502499 1.95 0.81363
chrII 502511 4.134 1.72433
chrII 502526 1.243 0.50252
chrII 502599 3.632 1.34264
chrII 502626 3.984 1.34341
chrII 502654 1.403 0.54776
chrII 502687 4.407 1.7067
chrII 502699 2.348 0.88814
chrII 502746 2.354 0.88584
chrII 502769 6.714 2.64201
chrII 502819 2.107 0.68984
chrII 502903 4.391 1.45716
chrII 502912 1.949 0.60795
chrII 502922 2.968 0.96085
chrII 502936 2.544 0.98777
chrII 503058 1.373 0.69357
chrII 503059 1.309 0.68001
chrII 503067 7.223 3.71343
chrII 503073 1.453 0.73402
chrII 503080 1.248 0.58026
chrII 503089 4.23 2.07264
chrII 503110 2.127 1.12932
chrII 503190 1.907 0.90672
chrII 503214 3.057 1.52854
chrII 503220 2.005 1.02017
chrII 503241 1.157 0.53776
chrII 503249 3.501 1.66481
chrII 503263 1.771 0.82345
chrII 503305 0.872 0.49751
chrII 503330 0.816 0.5114
chrII 503368 1.358 0.73449
chrII 503377 0.982 0.51192
chrII 503412 1.033 0.49959
chrII 503539 2.22 0.67957
chrII 503603 2.113 0.56916
chrII 503679 3.061 0.73512
chrII 503690 3.975 0.94369
chrII 503719 2.939 0.73359
chrII 503857 3.493 0.77263
chrII 503878 2.226 0.51269
chrII 503887 3.712 0.91079
chrII 504010 1.819 0.55089
chrII 504015 4.38 1.28149
chrII 504025 2.354 0.70295
chrII 504035 5.226 1.61663
chrII 504046 2.196 0.74391
chrII 504171 1.528 0.57072
chrII 504177 1.732 0.65331
chrII 504178 1.351 0.50849
chrII 504180 1.937 0.74023
chrII 504198 1.737 0.67078
chrII 504381 1.046 0.81194
chrII 504460 0.335 0.52077
chrII 504463 0.365 0.58001
chrII 504472 0.396 0.65697
chrII 504475 0.323 0.5752
chrII 504610 0.364 0.72761
chrII 504661 0.262 0.52451
chrII 504707 0.433 0.48606
chrII 504815 1.895 0.61331
chrII 504825 3.037 0.95561
chrII 504831 2.831 0.9204
chrII 504841 2.098 0.69156
chrII 504955 2.225 0.58856
chrII 504956 2.264 0.59886
chrII 504963 5.183 1.36096
chrII 504975 9.111 2.35846
chrII 504987 1.913 0.48417
chrII 504996 2.152 0.54351
chrII 505003 4.134 0.99104
chrII 505004 4.118 0.99056
chrII 505113 5.146 1.47602
chrII 505137 10.165 3.01649
chrII 505146 2.276 0.68237
chrII 505151 1.871 0.55646
chrII 505159 1.789 0.52551
chrII 505257 1.656 0.58698
chrII 505260 1.394 0.49993
chrII 505278 1.213 0.52095
chrII 505286 1.123 0.53598
chrII 505288 1.534 0.74657
chrII 505293 1.224 0.6547
chrII 505295 0.985 0.54243
chrII 505301 2.062 1.33777
chrII 505309 1.738 1.1692
chrII 505390 0.332 0.66418
chrII 505394 0.319 0.63753
chrII 505395 0.695 1.3893
chrII 505398 0.246 0.49161
chrII 505419 0.24 0.47982
chrII 505477 0.559 1.11885
chrII 505504 0.273 0.54578
chrII 505513 0.408 0.81676
chrII 505523 0.319 0.56047
chrII 505526 0.312 0.50598
chrII 505528 0.342 0.54862
chrII 505672 3.005 2.53619
chrII 505676 0.573 0.5102
chrII 505681 4.464 3.9258
chrII 505682 8.485 7.6005
chrII 505686 0.844 0.77506
chrII 505692 0.673 0.61786
chrII 505693 0.627 0.57221
chrII 505702 1.151 1.03063
chrII 505812 0.892 0.63185
chrII 505821 1.042 0.75292
chrII 505830 2.118 1.45183
chrII 505832 0.879 0.61111
chrII 505841 11.09 7.56628
chrII 505844 1.705 1.19646
chrII 505847 3.404 2.38908
chrII 505848 0.738 0.51562
chrII 505861 0.872 0.58675
chrII 505862 11.442 7.59333
chrII 505993 2.815 1.8269
chrII 506002 0.695 0.49764
chrII 506003 2.946 2.08762
chrII 506007 0.912 0.62799
chrII 506009 3.365 2.28485
chrII 506014 7.105 4.45205
chrII 506023 7.86 4.66476
chrII 506029 1.54 0.89951
chrII 506034 0.943 0.55983
chrII 506084 0.841 0.6677
chrII 506165 2.49 1.30787
chrII 506171 1.286 0.65858
chrII 506181 1.619 0.79856
chrII 506187 1.393 0.65582
chrII 506191 2.893 1.30361
chrII 506198 3.198 1.44571
chrII 506200 1.364 0.6147
chrII 506219 1.742 0.7502
chrII 506319 1.847 0.63592
chrII 506327 2.917 0.95933
chrII 506357 5.811 1.69329
chrII 506477 2.222 0.6065
chrII 506486 3.05 0.86641
chrII 506493 1.81 0.51419
chrII 506498 2.185 0.61347
chrII 506515 5.452 1.47959
chrII 506565 2.18 0.71838
chrII 506613 1.043 0.47903
chrII 506674 1.971 1.01341
chrII 506680 2.213 1.10669
chrII 506681 1.1 0.55005
chrII 506685 5.572 2.85463
chrII 506686 4.181 2.17227
chrII 506695 2.359 1.28056
chrII 506707 1.179 0.63776
chrII 506737 1.418 0.91185
chrII 506749 0.795 0.50053
chrII 506767 2.519 1.68681
chrII 506828 1.156 0.62993
chrII 506835 1.135 0.61815
chrII 506836 1.018 0.55063
chrII 506845 4.24 2.23492
chrII 506847 2.598 1.37948
chrII 506857 3.876 1.83147
chrII 506867 1.761 0.78625
chrII 506889 3.442 1.3364
chrII 506908 2.673 1.11171
chrII 506929 1.295 0.60209
chrII 506998 1.108 0.53766
chrII 507018 5.179 2.69076
chrII 507021 1.944 1.02077
chrII 507052 3.919 1.86975
chrII 507059 1.622 0.77136
chrII 507068 1.841 0.79983
chrII 507120 1.144 0.53875
chrII 507179 1.493 0.67478
chrII 507208 2.177 1.13924
chrII 507229 0.999 0.53603
chrII 507238 2.515 1.37036
chrII 507257 1.842 1.02644
chrII 507288 1.147 0.6464
chrII 507303 1.068 0.64995
chrII 507398 4.821 2.04604
chrII 507407 2.168 0.93942
chrII 507430 4.205 1.76431
chrII 507458 1.704 0.79227
chrII 507461 1.158 0.55268
chrII 507501 1.341 0.6377
chrII 507545 1.773 0.88033
chrII 507562 1.068 0.51804
chrII 507566 0.973 0.48482
chrII 507573 3.35 1.75939
chrII 507574 1.38 0.71725
chrII 507583 4.165 2.3121
chrII 507594 1.419 0.76452
chrII 507656 0.661 0.51062
chrII 507685 0.961 0.75859
chrII 507696 0.634 0.51681
chrII 507709 0.672 0.5391
chrII 507716 4.559 3.82554
chrII 507730 0.72 0.64492
chrII 507731 1.296 1.17528
chrII 507740 2.271 2.04635
chrII 507742 0.708 0.64165
chrII 507750 1.25 1.10573
chrII 507777 1.437 1.07009
chrII 507846 0.723 0.56471
chrII 507856 1.572 1.21428
chrII 507868 1.229 0.78034
chrII 507876 1.527 0.91773
chrII 507877 1.871 1.12849
chrII 507887 1.133 0.80657
chrII 507888 0.856 0.61849
chrII 507896 0.771 0.58324
chrII 507899 1.192 0.90628
chrII 507920 0.744 0.68786
chrII 507922 0.73 0.70074
chrII 507931 0.595 0.6246
chrII 507940 0.78 0.83117
chrII 507981 0.42 0.56196
chrII 508007 0.583 0.74678
chrII 508017 1.263 1.53648
chrII 508019 0.535 0.64034
chrII 508029 1.816 1.85417
chrII 508030 1.122 1.09974
chrII 508040 1.187 0.95225
chrII 508069 0.79 0.51275
chrII 508073 3.504 2.22437
chrII 508103 0.991 0.61596
chrII 508240 1.346 0.65715
chrII 508244 1.124 0.57197
chrII 508252 2.414 1.30998
chrII 508284 1.34 0.63108
chrII 508304 1.712 0.78617
chrII 508337 1.974 0.87886
chrII 508355 2.349 0.99426
chrII 508382 0.907 0.48313
chrII 508392 2.83 1.32854
chrII 508398 2.225 0.99356
chrII 508506 3.087 1.17971
chrII 508515 1.486 0.52796
chrII 508528 5.098 1.84246
chrII 508543 1.762 0.69348
chrII 508552 1.398 0.53559
chrII 508612 2.417 0.8932
chrII 508632 1.483 0.57876
chrII 508644 1.447 0.54745
chrII 508648 1.61 0.6137
chrII 508682 3.458 1.06524
chrII 508718 1.845 0.61088
chrII 508799 2.856 0.72889
chrII 508820 2.015 0.50898
chrII 508958 3.633 1.29675
chrII 508980 3.709 1.25926
chrII 508993 1.818 0.68761
chrII 509073 1.384 0.48117
chrII 509095 2.51 0.8644
chrII 509128 3.772 1.4926
chrII 509151 2.244 0.80112
chrII 509288 1.71 0.64031
chrII 509294 1.779 0.67454
chrII 509309 1.73 0.68433
chrII 509340 1.387 0.79422
chrII 509357 1.073 0.77161
chrII 509369 0.669 0.5114
chrII 509452 2.168 1.5367
chrII 509456 0.954 0.66647
chrII 509457 1.534 1.06664
chrII 509472 0.62 0.48126
chrII 509482 0.62 0.50597
chrII 509494 0.721 0.59101
chrII 509507 0.707 0.54932
chrII 509546 0.773 0.76814
chrII 509563 0.621 0.57032
chrII 509612 1.343 1.1606
chrII 509614 2.225 1.92184
chrII 509625 2.532 1.9252
chrII 509635 0.978 0.72465
chrII 509676 0.684 0.48485
chrII 509767 1.086 0.60983
chrII 509786 2.294 1.14709
chrII 509799 1.135 0.53477
chrII 509807 4.075 1.89491
chrII 509831 1.034 0.49985
chrII 509978 2.381 0.76735
chrII 509999 1.701 0.62878
chrII 510002 7.753 2.8369
chrII 510026 1.227 0.49768
chrII 510030 1.975 0.82156
chrII 510053 1.296 0.60662
chrII 510157 4.381 1.91494
chrII 510168 4.921 2.14484
chrII 510178 1.873 0.80417
chrII 510183 1.302 0.56425
chrII 510196 1.181 0.50405
chrII 510251 1.559 0.78466
chrII 510261 1.08 0.54925
chrII 510274 1.452 0.75694
chrII 510303 1.103 0.50495
chrII 510334 1.473 0.72431
chrII 510363 2.049 1.08414
chrII 510377 2.064 1.04264
chrII 510420 2.73 1.30267
chrII 510428 1.015 0.48263
chrII 510440 1.224 0.59171
chrII 510472 2.355 0.94187
chrII 510493 1.274 0.49586
chrII 510524 1.138 0.5223
chrII 510545 2.184 0.9035
chrII 510555 2.991 1.20975
chrII 510575 1.728 0.62742
chrII 510623 1.597 0.49412
chrII 510632 1.776 0.54487
chrII 510676 2.559 0.70884
chrII 510738 1.594 0.4899
chrII 510770 2.311 0.69847
chrII 510811 1.938 0.62473
chrII 510842 2.924 0.85555
chrII 510857 3.006 0.94798
chrII 510949 1.379 0.50212
chrII 510954 1.661 0.59887
chrII 510971 1.556 0.60587
chrII 510995 5.493 2.25291
chrII 511026 2.145 0.97572
chrII 511106 1.79 0.81661
chrII 511120 1.352 0.59085
chrII 511130 1.51 0.68239
chrII 511146 2.73 1.26918
chrII 511169 1.882 1.025
chrII 511189 1.07 0.58936
chrII 511190 0.886 0.49167
chrII 511208 1.686 0.9656
chrII 511279 3.571 1.47277
chrII 511285 3.006 1.27967
chrII 511288 1.466 0.62031
chrII 511289 1.323 0.56001
chrII 511307 2.153 0.69251
chrII 511391 4.713 1.5428
chrII 511442 1.449 0.55223
chrII 511462 1.89 0.85434
chrII 511475 1.796 0.7514
chrII 511481 1.19 0.48267
chrII 511542 1.041 0.55262
chrII 511550 1.287 0.69836
chrII 511562 2.287 1.17985
chrII 511570 1.2 0.55642
chrII 511725 1.131 0.53437
chrII 511733 1.222 0.56273
chrII 511815 1.997 0.71635
chrII 511825 2.102 0.70374
chrII 511874 2.97 1.06282
chrII 511895 1.393 0.50857
chrII 511919 1.445 0.4918
chrII 511971 1.634 0.51866
chrII 511992 2.689 0.90261
chrII 512014 4.035 1.38598
chrII 512021 1.5 0.52028
chrII 512135 0.686 0.51875
chrII 512142 0.803 0.61696
chrII 512155 1.266 0.93813
chrII 512166 0.822 0.58264
chrII 512174 0.665 0.49045
chrII 512176 0.972 0.70621
chrII 512177 1.172 0.84271
chrII 512185 0.769 0.52985
chrII 512194 1.916 1.32582
chrII 512203 1.76 1.25364
chrII 512214 0.678 0.48536
chrII 512236 2.042 1.22179
chrII 512331 1.798 0.6311
chrII 512369 3.254 1.11538
chrII 512508 5.241 2.27747
chrII 512521 1.3 0.53775
chrII 512530 1.284 0.53421
chrII 512535 1.488 0.60683
chrII 512548 2.271 0.92367
chrII 512578 1.119 0.5013
chrII 512696 1.344 0.66499
chrII 512703 2.997 1.54093
chrII 512706 1.872 0.96932
chrII 512709 1.966 0.98975
chrII 512718 1.758 0.84696
chrII 512737 1.478 0.68706
chrII 512748 1.089 0.50796
chrII 512876 0.749 0.49942
chrII 512906 0.788 0.5872
chrII 512926 1.269 0.75625
chrII 512948 0.828 0.57262
chrII 512980 3.546 2.75396
chrII 512990 0.606 0.51753
chrII 512994 0.684 0.57744
chrII 513113 0.842 0.49597
chrII 513123 1.457 0.87901
chrII 513140 0.935 0.57607
chrII 513150 2.689 1.5458
chrII 513162 1.225 0.65046
chrII 513183 1.27 0.64406
chrII 513290 1.856 1.01086
chrII 513315 2.065 1.0652
chrII 513328 1.707 0.91643
chrII 513335 1.649 0.87241
chrII 513363 1.531 0.91625
chrII 513364 1.131 0.67652
chrII 513367 0.953 0.56317
chrII 513462 1.142 0.57123
chrII 513474 1.238 0.53471
chrII 513484 1.287 0.60604
chrII 513486 1.451 0.67698
chrII 513523 2.046 0.91925
chrII 513604 1.105 0.67196
chrII 513624 0.798 0.52497
chrII 513634 1.004 0.6727
chrII 513662 3.501 2.85531
chrII 513682 0.955 0.82511
chrII 513687 1.062 0.9124
chrII 513728 0.495 0.53489
chrII 513799 0.683 0.66897
chrII 513827 0.65 0.70844
chrII 513838 1.041 1.12592
chrII 513843 0.943 0.93649
chrII 513924 0.819 1.03096
chrII 513958 0.504 0.50069
chrII 514003 1.022 0.84761
chrII 514004 1.21 0.99806
chrII 514012 1.067 0.87978
chrII 514016 0.638 0.4981
chrII 514030 0.609 0.49401
chrII 514044 0.834 0.6652
chrII 514046 1.381 1.10799
chrII 514067 0.864 0.54154
chrII 514087 0.846 0.52991
chrII 514088 1.026 0.63715
chrII 514173 1.514 0.64435
chrII 514183 1.349 0.55167
chrII 514190 1.397 0.56482
chrII 514202 1.263 0.51203
chrII 514227 2.457 1.02793
chrII 514306 1.236 0.49856
chrII 514320 1.49 0.60932
chrII 514340 3.302 1.43474
chrII 514347 1.307 0.5764
chrII 514360 3.197 1.51539
chrII 514461 0.768 0.57822
chrII 514471 0.668 0.4873
chrII 514473 1.596 1.14784
chrII 514482 1.219 0.83199
chrII 514506 1.621 0.83028
chrII 514514 1.399 0.73226
chrII 514521 1.372 0.68342
chrII 514522 1.885 0.91752
chrII 514527 2.431 1.14485
chrII 514552 1.549 0.86314
chrII 514650 2.405 1.01178
chrII 514668 1.679 0.60829
chrII 514688 3.196 0.9843
chrII 514710 2.639 0.75704
chrII 514851 4.104 1.36186
chrII 514860 4.211 1.51447
chrII 514891 2.199 1.00646
chrII 514968 1.049 0.60765
chrII 514982 0.904 0.53665
chrII 514990 1.611 0.93703
chrII 515003 1.243 0.65731
chrII 515017 4.365 2.0494
chrII 515024 1.095 0.49204
chrII 515031 3.372 1.52879
chrII 515032 1.34 0.61154
chrII 515040 1.428 0.70685
chrII 515178 2.656 1.10158
chrII 515201 6.801 2.84507
chrII 515345 1.454 0.96072
chrII 515346 0.862 0.58285
chrII 515374 0.864 0.79352
chrII 515395 1.182 1.25076
chrII 515401 0.463 0.51652
chrII 515544 0.261 0.52199
chrII 515546 0.31 0.61965
chrII 515595 0.438 0.87622
chrII 515671 1.104 1.37764
chrII 515683 1.589 1.77117
chrII 515699 1.267 1.13449
chrII 515703 1.457 1.20185
chrII 515715 0.663 0.5071
chrII 515814 1.203 0.6054
chrII 515821 1.046 0.4819
chrII 515859 1.266 0.505
chrII 516003 2.28 0.81998
chrII 516026 1.453 0.56276
chrII 516039 2.492 1.12657
chrII 516047 3.959 1.84069
chrII 516059 1.329 0.6045
chrII 516148 2.927 1.16459
chrII 516167 1.751 0.66909
chrII 516176 2.47 0.94143
chrII 516197 1.973 0.80468
chrII 516201 1.372 0.58057
chrII 516207 2.933 1.22019
chrII 516236 1.428 0.72142
chrII 516326 6.722 3.197
chrII 516331 1.495 0.65347
chrII 516349 1.388 0.50644
chrII 516403 1.568 0.50196
chrII 516476 1.792 0.48267
chrII 516478 2.265 0.61239
chrII 516497 4.391 1.12065
chrII 516507 2.11 0.50174
chrII 516575 2.576 0.65074
chrII 516659 3.916 0.96095
chrII 516668 3.047 0.76426
chrII 516680 2.096 0.5249
chrII 516700 3.348 0.884
chrII 516833 2.239 0.8173
chrII 516839 1.605 0.58861
chrII 516847 2.116 0.76099
chrII 516849 2.424 0.87389
chrII 516870 1.591 0.5924
chrII 516893 1.752 0.58931
chrII 516981 2.146 0.64463
chrII 516990 2.5 0.81842
chrII 516998 1.923 0.63656
chrII 517010 3.423 1.11073
chrII 517025 2.36 0.79773
chrII 517125 2.367 1.39336
chrII 517136 2.084 1.10665
chrII 517181 1.119 0.57117
chrII 517187 1.509 0.78381
chrII 517206 0.957 0.54138
chrII 517271 0.883 0.71989
chrII 517373 0.951 0.98462
chrII 517384 0.498 0.49444
chrII 517425 1.583 1.28421
chrII 517444 0.765 0.5616
chrII 517470 0.737 0.57254
chrII 517482 1.511 1.02106
chrII 517528 1.572 0.91072
chrII 517578 2.269 0.93574
chrII 517588 1.832 0.70404
chrII 517599 1.404 0.49626
chrII 517608 1.474 0.53018
chrII 517619 4.679 1.57029
chrII 517640 2.177 0.75663
chrII 517709 1.904 0.51769
chrII 517737 2.455 0.6013
chrII 517775 5.182 1.19324
chrII 517776 2.878 0.66912
chrII 517791 1.931 0.49375
chrII 517921 1.836 0.70179
chrII 517948 1.796 0.6881
chrII 517956 2.98 1.26854
chrII 517989 1.683 0.87423
chrII 518049 3.033 1.39264
chrII 518071 2.193 1.07464
chrII 518082 3.771 1.94553
chrII 518152 1.293 0.66496
chrII 518217 1.366 0.7912
chrII 518224 0.931 0.52861
chrII 518233 1.25 0.69662
chrII 518256 4.447 2.23874
chrII 518276 2.221 1.13386
chrII 518292 2.401 1.44231
chrII 518335 1.111 0.95394
chrII 518363 0.784 0.6733
chrII 518370 0.582 0.49151
chrII 518421 0.886 0.59908
chrII 518431 4.163 2.65393
chrII 518442 1.683 1.11686
chrII 518448 0.821 0.57328
chrII 518451 0.879 0.64488
chrII 518462 0.828 0.61973
chrII 518473 2.547 1.79619
chrII 518554 0.72 0.49365
chrII 518604 3.839 2.64384
chrII 518633 1.016 0.72348
chrII 518684 0.692 0.76008
chrII 518697 0.561 0.78778
chrII 518706 2.246 3.27914
chrII 518727 0.6 0.75522
chrII 518734 0.619 0.7176
chrII 518738 2.518 2.74374
chrII 518777 0.645 0.60347
chrII 518784 2.807 2.54586
chrII 518836 1.217 0.70803
chrII 518849 1.584 0.83173
chrII 518859 1.278 0.66395
chrII 519004 1.867 0.65672
chrII 519022 1.548 0.61905
chrII 519025 4.953 2.03137
chrII 519034 3.33 1.38903
chrII 519164 1.901 0.53077
chrII 519165 3.705 1.02451
chrII 519196 5.865 1.76544
chrII 519204 5.844 1.91317
chrII 519235 1.574 0.54718
chrII 519322 1.617 0.74694
chrII 519343 1.987 0.83596
chrII 519352 2.557 1.08833
chrII 519373 1.205 0.63277
chrII 519383 0.935 0.57136
chrII 519415 1.136 0.76436
chrII 519466 1.035 0.70923
chrII 519486 1.013 0.66624
chrII 519487 4.177 2.74715
chrII 519545 1.495 0.75027
chrII 519557 1.346 0.69449
chrII 519559 1.482 0.76744
chrII 519568 3.043 1.68909
chrII 519588 1.576 0.82779
chrII 519609 1.178 0.5731
chrII 519645 1.014 0.59484
chrII 519647 1.569 0.90921
chrII 519657 1.154 0.64073
chrII 519660 1.425 0.75677
chrII 519666 1.201 0.6469
chrII 519717 2.157 1.06035
chrII 519727 1.352 0.68041
chrII 519728 1.125 0.57222
chrII 519738 3.175 1.74906
chrII 519745 1.269 0.69939
chrII 519748 2.445 1.33673
chrII 519753 1.003 0.50668
chrII 519758 2.3 1.09745
chrII 519787 1.327 0.57154
chrII 519799 3.019 1.36026
chrII 519819 2.963 1.21871
chrII 519877 1.297 0.52315
chrII 519886 3.016 1.30658
chrII 519895 1.479 0.67912
chrII 519905 1.918 0.92116
chrII 519917 1.223 0.55628
chrII 519936 1.929 0.82609
chrII 519937 4.047 1.71745
chrII 519957 1.269 0.59743
chrII 519980 2.083 0.94434
chrII 520000 1.152 0.53556
chrII 520031 1.449 0.55679
chrII 520041 8.432 2.9954
chrII 520111 2.825 0.88695
chrII 520184 4.26 1.32604
chrII 520207 3.734 1.12162
chrII 520219 3.92 1.04261
chrII 520233 3.711 1.04392
chrII 520242 2.831 0.80741
chrII 520260 1.694 0.5295
chrII 520283 1.781 0.52321
chrII 520341 1.908 0.51024
chrII 520391 1.932 0.50727
chrII 520396 2.156 0.54558
chrII 520408 1.985 0.50753
chrII 520531 1.103 0.55167
chrII 520539 2.053 1.07432
chrII 520561 1.771 1.00611
chrII 520583 0.913 0.54166
chrII 520633 0.947 0.69128
chrII 520702 0.641 0.48994
chrII 520709 0.95 0.71854
chrII 520733 0.913 0.77994
chrII 520755 0.821 0.62725
chrII 520774 0.802 0.613
chrII 520813 1.059 0.91452
chrII 520821 1.774 1.44734
chrII 520881 1.578 1.13463
chrII 520893 0.719 0.53008
chrII 520903 0.775 0.57991
chrII 520938 1.934 1.06937
chrII 521043 1.222 0.53413
chrII 521098 3.643 1.57351
chrII 521107 1.193 0.53428
chrII 521112 1.356 0.6092
chrII 521162 1.274 0.57765
chrII 521271 1.738 0.54326
chrII 521274 1.939 0.62352
chrII 521322 1.681 0.53135
chrII 521325 2.809 0.94062
chrII 521343 2.223 0.91425
chrII 521354 1.491 0.61338
chrII 521385 1.418 0.53237
chrII 521425 1.61 0.52602
chrII 521434 1.668 0.54736
chrII 521437 1.787 0.58774
chrII 521445 1.76 0.5671
chrII 521453 2.047 0.73802
chrII 521465 2.556 1.0141
chrII 521474 2.907 1.05586
chrII 521499 1.577 0.57399
chrII 521542 1.268 0.50579
chrII 521556 1.594 0.63766
chrII 521574 3.1 1.34322
chrII 521584 1.379 0.64333
chrII 521593 1.073 0.51863
chrII 521607 2.342 1.04239
chrII 521608 1.087 0.48816
chrII 521613 1.764 0.77361
chrII 521625 1.141 0.53228
chrII 521642 1.325 0.72713
chrII 521673 1.066 0.71055
chrII 521685 2.005 1.52499
chrII 521693 1.582 1.22867
chrII 521724 0.64 0.52179
chrII 521735 0.611 0.52143
chrII 521762 0.633 0.66039
chrII 521766 0.8 0.87134
chrII 521772 1.778 1.80265
chrII 521775 1.069 1.01381
chrII 521788 1.493 1.16549
chrII 521847 1.101 0.69283
chrII 521852 1.069 0.67828
chrII 521874 1.001 0.54356
chrII 521925 1.572 0.97228
chrII 521928 1.777 1.17376
chrII 521945 3.758 2.99794
chrII 522029 1.57 1.25249
chrII 522040 1.244 0.91695
chrII 522054 1.553 1.05493
chrII 522090 1.342 0.66192
chrII 522091 1.92 0.94048
chrII 522106 2.284 1.10409
chrII 522112 1.237 0.64045
chrII 522198 1.164 0.76214
chrII 522280 3.428 1.53978
chrII 522300 1.548 0.70853
chrII 522322 1.66 0.73004
chrII 522453 2.401 1.16452
chrII 522462 2.486 1.25581
chrII 522502 1.112 0.50122
chrII 522559 2.165 0.98795
chrII 522571 2.045 0.99877
chrII 522597 1.664 0.73821
chrII 522609 1.98 0.85521
chrII 522615 1.723 0.69684
chrII 522690 1.718 0.7444
chrII 522729 2.423 1.06231
chrII 522760 1.16 0.51806
chrII 522912 1.914 1.31835
chrII 522924 1.264 0.9273
chrII 522960 0.767 0.68247
chrII 522975 1.622 1.41825
chrII 523041 1.807 1.19894
chrII 523046 0.767 0.53332
chrII 523048 1.425 1.00989
chrII 523056 1.044 0.76584
chrII 523067 0.791 0.52283
chrII 523096 1.444 0.79539
chrII 523131 1.485 0.81809
chrII 523157 1.715 0.86952
chrII 523167 1.315 0.61725
chrII 523174 1.219 0.55784
chrII 523206 3.551 1.13698
chrII 523217 2.771 0.91742
chrII 523226 5.271 1.68393
chrII 523236 2.901 0.90127
chrII 523245 2.509 0.75674
chrII 523317 1.463 0.48013
chrII 523338 3.617 1.04785
chrII 523350 1.689 0.51809
chrII 523487 1.951 0.80911
chrII 523504 1.244 0.5841
chrII 523625 1.859 0.9693
chrII 523632 2.042 1.03506
chrII 523644 1.255 0.57787
chrII 523645 1.804 0.82285
chrII 523664 2.241 0.86338
chrII 523695 2.68 1.04331
chrII 523752 2.393 0.82193
chrII 523771 2.327 0.73212
chrII 523776 2.653 0.83292
chrII 523793 3.593 1.08829
chrII 523797 4.913 1.50051
chrII 523875 2.467 0.66208
chrII 523931 2.726 0.58967
chrII 523949 3.241 0.64464
chrII 523974 3.113 0.57029
chrII 524079 1.886 0.50623
chrII 524132 2.417 0.85871
chrII 524142 1.363 0.52944
chrII 524163 1.183 0.50636
chrII 524201 2.334 1.42568
chrII 524207 1.475 0.91274
chrII 524224 1.395 0.88552
chrII 524275 0.725 0.50137
chrII 524276 1.599 1.12222
chrII 524288 0.729 0.54836
chrII 524382 1.185 0.97781
chrII 524414 1.882 1.22678
chrII 524416 0.745 0.49895
chrII 524421 1.683 1.19871
chrII 524424 1.512 1.07687
chrII 524432 1.13 0.80471
chrII 524433 1.146 0.80451
chrII 524439 1.19 0.85621
chrII 524573 0.961 0.57043
chrII 524579 3.54 2.23767
chrII 524584 0.804 0.50163
chrII 524593 2.067 1.2894
chrII 524614 1.496 0.87341
chrII 524634 0.883 0.5395
chrII 524693 0.792 0.49617
chrII 524723 0.934 0.52428
chrII 524728 1.219 0.64471
chrII 524739 2.19 1.15419
chrII 524845 1.787 0.86677
chrII 524859 2.165 1.05006
chrII 524868 1.373 0.61866
chrII 524887 1.806 0.75774
chrII 524938 1.976 0.81719
chrII 524949 1.706 0.71795
chrII 525000 1.524 0.48373
chrII 525031 2.149 0.61881
chrII 525042 4.699 1.39146
chrII 525051 3.998 1.16032
chrII 525121 2.324 0.62842
chrII 525201 2.683 0.74626
chrII 525212 4.914 1.27659
chrII 525242 3.079 0.80564
chrII 525273 2.099 0.57167
chrII 525324 5.137 1.34642
chrII 525330 2.885 0.75084
chrII 525490 1.239 0.53823
chrII 525499 1.407 0.61674
chrII 525567 1.252 0.74583
chrII 525573 1.435 0.90666
chrII 525581 0.917 0.59245
chrII 525627 1.075 0.62762
chrII 525642 1.941 1.20079
chrII 525654 2.288 1.4912
chrII 525664 1.086 0.68355
chrII 525667 1.025 0.62363
chrII 525704 1.198 0.53965
chrII 525723 4.617 1.71091
chrII 525805 1.361 0.48952
chrII 525817 3.031 1.15238
chrII 525825 1.663 0.61616
chrII 525832 2.57 0.92637
chrII 525846 2.259 0.85209
chrII 525957 2.087 0.77524
chrII 526014 2.382 1.2075
chrII 526032 1.087 0.60546
chrII 526058 0.888 0.52291
chrII 526087 2.098 1.44475
chrII 526174 2.703 1.59151
chrII 526181 0.98 0.60891
chrII 526195 0.944 0.62962
chrII 526196 2.215 1.47649
chrII 526202 2.983 2.17757
chrII 526203 1.403 1.03959
chrII 526212 0.668 0.5162
chrII 526240 0.636 0.49952
chrII 526247 0.884 0.67223
chrII 526333 3.861 2.35879
chrII 526345 5.102 3.1972
chrII 526347 1.394 0.87332
chrII 526356 2.746 1.75095
chrII 526364 1.786 1.20691
chrII 526365 5.558 3.84593
chrII 526369 0.797 0.54908
chrII 526378 1.527 1.11458
chrII 526385 0.845 0.6635
chrII 526483 1.642 1.63085
chrII 526495 1.248 1.12517
chrII 526500 0.766 0.6734
chrII 526506 3.993 3.55456
chrII 526507 1.061 0.93321
chrII 526512 1.305 1.20548
chrII 526515 0.811 0.78453
chrII 526521 7.335 7.28541
chrII 526525 0.641 0.65944
chrII 526539 1.839 2.13116
chrII 526542 0.407 0.49111
chrII 526543 0.739 0.89953
chrII 526544 0.641 0.79353
chrII 526546 0.528 0.66498
chrII 526676 2.138 1.52266
chrII 526679 0.868 0.62143
chrII 526690 2.368 1.57867
chrII 526695 1.066 0.69449
chrII 526704 1.869 1.23476
chrII 526705 1.923 1.27049
chrII 526715 1.084 0.77601
