Chromosome Position NCPscore Ratio
chrII 211460 7.617 1.63793
chrII 211644 3.251 0.70519
chrII 211800 2.668 0.73777
chrII 211949 5.999 2.26329
chrII 212184 5.997 2.45956
chrII 212349 2.179 1.10846
chrII 212567 2.133 1.33649
chrII 212680 2.056 0.54079
chrII 212795 4.272 0.68469
chrII 212975 4.054 1.01691
chrII 213085 2.056 0.49209
chrII 213244 3.432 0.55069
chrII 213389 5.258 1.09205
chrII 213623 8.05 1.52634
chrII 213765 6.504 1.63715
chrII 213877 2.163 0.96868
chrII 214000 8.484 2.77098
chrII 214162 11.989 2.85082
chrII 214324 8.024 2.84334
chrII 214485 5.552 1.69219
chrII 214654 3.123 1.26996
chrII 214825 2.99 1.3643
chrII 214994 3.919 1.49405
chrII 215125 1.893 0.65954
chrII 215239 3.125 0.90534
chrII 215395 2.105 0.59906
chrII 215533 4.068 1.15105
chrII 215704 6.281 1.36872
chrII 215869 5.544 1.32688
chrII 216052 4.649 1.47235
chrII 216205 5.289 1.56005
chrII 216403 3.618 0.96227
chrII 216658 4.309 1.81311
chrII 216822 2.615 0.6197
chrII 216961 2.673 0.52318
chrII 217112 6.962 2.50988
chrII 217394 2.324 1.73973
chrII 217571 3.169 1.30691
chrII 217740 3.895 0.80313
chrII 217879 4.102 1.01676
chrII 218059 1.901 0.75224
chrII 218188 1.797 0.93682
chrII 218313 5.961 1.69663
chrII 218445 4.279 1.13382
chrII 218687 3.307 0.96762
chrII 218853 2.293 1.17077
chrII 219054 1.33 0.92451
chrII 219240 1.926 1.35162
chrII 219382 1.947 0.91994
chrII 219599 2.775 1.23529
chrII 219749 4.363 3.04762
chrII 219892 3.209 2.34243
chrII 220051 1.611 0.85831
chrII 220169 5.17 1.73519
chrII 220368 2.622 0.58798
chrII 220511 2.892 0.77486
chrII 220665 4.414 1.77064
chrII 220818 2.187 1.13242
chrII 220931 2.289 1.06076
chrII 221107 0.972 1.24533
chrII 221256 0.414 0.82743
chrII 221379 0.695 1.38938
chrII 221494 1.005 2.01041
chrII 221646 0.761 1.22044
chrII 221809 0.461 0.92147
chrII 221988 0.3 0.59969
chrII 222227 0.422 0.84363
chrII 222397 0.81 1.62099
chrII 222532 1.086 2.17292
chrII 222694 0.866 1.73196
chrII 222879 0.742 1.48367
chrII 223063 0.559 1.05994
chrII 223191 0.506 1.01101
chrII 223388 0.704 1.40826
chrII 223551 0.639 1.27841
chrII 223702 0.504 1.0089
chrII 223819 1.139 2.27742
chrII 223998 1.366 2.73195
chrII 224174 0.83 1.65981
chrII 224352 1.269 2.53896
chrII 224511 1.707 3.41326
chrII 224659 0.335 0.67058
chrII 224773 1.261 2.52133
chrII 224934 0.539 1.0771
chrII 225192 1.59 3.18073
chrII 225353 2.522 4.00264
chrII 225512 2.329 2.76444
chrII 225685 1.502 2.96272
chrII 225896 0.393 0.78581
chrII 226052 1.033 2.06683
chrII 226265 0.95 1.89927
chrII 226425 0.855 1.71031
chrII 226612 0.546 1.09231
chrII 226840 0.424 0.84737
chrII 227021 0.575 1.15002
chrII 227175 0.511 0.71019
chrII 227401 0.667 0.88501
chrII 227556 2.184 1.98017
chrII 227748 5.488 4.26213
chrII 227919 3.526 4.43824
chrII 228076 2.331 4.66257
chrII 228246 5.293 3.98352
chrII 228396 5.128 1.61008
chrII 228578 4.324 1.96653
chrII 228711 1.342 1.05352
chrII 228851 1.938 3.14371
chrII 229018 1.946 2.05913
chrII 229216 2.522 1.77004
chrII 229357 4.096 1.54921
chrII 229491 5.231 2.15122
chrII 229667 4.727 1.9277
chrII 229842 4.984 1.88495
chrII 229958 2.403 0.84348
chrII 230085 3.379 1.18868
chrII 230293 2.157 0.75875
chrII 230440 1.587 0.8842
chrII 230595 3.233 1.17704
chrII 230752 5.28 1.36689
chrII 230904 3.656 1.54726
chrII 231052 3.865 1.75793
chrII 231181 6.177 3.08831
chrII 231306 2.456 2.43922
chrII 231415 2.546 1.85829
chrII 231583 2.663 1.10462
chrII 231757 6.839 4.8945
chrII 231909 2.557 1.15239
chrII 232032 1.604 0.63619
chrII 232267 1.912 0.79967
chrII 232485 2.997 1.18594
chrII 232684 5.258 1.66176
chrII 232878 2.775 1.17762
chrII 233001 1.038 0.53195
chrII 233110 2.083 1.7183
chrII 233262 2.903 2.73487
chrII 233378 3.462 2.23663
chrII 233551 2.962 1.23549
chrII 233729 3.748 1.33801
chrII 233903 3.095 1.31373
chrII 234135 5.524 1.55404
chrII 234275 4.569 0.85961
chrII 234513 3.567 0.84402
chrII 234694 3.642 1.15591
chrII 234814 1.891 0.84929
chrII 234987 2.855 1.64741
chrII 235146 0.789 0.53347
chrII 235265 1.465 1.22213
chrII 235434 2.519 0.85343
chrII 235592 5.029 1.33973
chrII 235760 3.693 1.16453
chrII 235945 0.893 0.6975
chrII 236221 0.513 0.6039
chrII 236348 0.71 1.16487
chrII 236459 0.712 0.88102
chrII 236696 2.127 0.89998
chrII 236855 2.561 0.8217
chrII 236998 2.568 1.90339
chrII 237111 4.317 2.74012
chrII 237259 4.637 1.73579
chrII 237471 1.687 1.43177
chrII 237646 0.843 1.68576
chrII 237770 0.244 0.48779
chrII 237937 2.121 2.49717
chrII 238081 5.468 5.28691
chrII 238246 0.887 1.77308
chrII 238401 0.348 0.6953
chrII 238523 3.021 2.27338
chrII 238676 3.997 1.40605
chrII 238788 1.832 1.07854
chrII 238931 1.857 1.24926
chrII 239045 4.384 1.52761
chrII 239232 4.135 1.37837
chrII 239388 6.449 2.14484
chrII 239501 6.342 2.3865
chrII 239747 3.845 1.30254
chrII 239859 2.041 0.51376
chrII 239969 1.992 0.5541
chrII 240079 3.988 1.08844
chrII 240236 7.485 2.06967
chrII 240388 9.629 1.87194
chrII 240593 4.534 1.77009
chrII 240752 3.418 1.42981
chrII 240917 2.754 0.90159
chrII 241069 7.588 4.37886
chrII 241229 8.702 5.49978
chrII 241390 1.225 1.86275
chrII 241664 1.904 2.95715
chrII 241773 0.446 0.54255
chrII 241895 4.012 1.60038
chrII 242006 5.218 1.86271
chrII 242183 7.094 2.70433
chrII 242363 11.533 8.41913
chrII 242533 9.89 10.53974
chrII 242708 0.372 0.7437
chrII 242842 1.688 1.28358
chrII 243028 5.108 2.85731
chrII 243196 6.536 3.31346
chrII 243339 5.887 2.38744
chrII 243498 8.566 2.75484
chrII 243682 3.62 0.91447
chrII 243902 3.866 1.397
chrII 244157 2.535 1.16761
chrII 244299 1.566 1.18483
chrII 244533 1.328 0.75425
chrII 244654 1.366 0.63493
chrII 244813 3.402 1.98651
chrII 245050 5.163 2.07668
chrII 245208 2.291 1.93353
chrII 245342 2.01 1.71579
chrII 245481 4.939 3.51754
chrII 245653 1.094 2.18893
chrII 245883 0.89 0.86034
chrII 246142 2.577 0.55898
chrII 246308 5.831 1.22307
chrII 246545 2.243 1.1994
chrII 246684 2.573 1.25652
chrII 246902 8.168 3.15471
chrII 247091 7.087 2.3199
chrII 247271 4.397 1.17149
chrII 247445 4.001 1.16838
chrII 247576 1.992 0.64194
chrII 247765 1.396 0.67959
chrII 247918 1.88 1.51637
chrII 248067 1.589 0.6337
chrII 248178 5.682 1.70708
chrII 248410 3.576 0.95986
chrII 248558 4.094 1.50197
chrII 248690 0.788 0.98343
chrII 248798 1.748 1.27622
chrII 248950 4.009 1.95743
chrII 249110 3.175 0.96173
chrII 249237 2.821 0.80294
chrII 249392 1.977 0.57259
chrII 249500 2.602 1.03501
chrII 249683 5.837 3.92701
chrII 249833 9.086 5.06324
chrII 249956 2.882 1.5759
chrII 250125 8.093 2.53542
chrII 250281 4.653 1.34782
chrII 250433 5.239 2.21728
chrII 250593 5.229 1.64534
chrII 250766 4.026 2.14531
chrII 250937 1.231 1.41566
chrII 251094 0.36 0.53592
chrII 251206 0.806 1.29308
chrII 251545 1.505 0.91187
chrII 251666 0.545 0.65259
chrII 251817 2.02 1.32229
chrII 251931 2.6 1.47677
chrII 252124 5.752 2.57602
chrII 252341 3.935 1.96092
chrII 252489 3.015 1.04796
chrII 252633 4.44 1.15757
chrII 252792 4.857 1.40703
chrII 252997 4.842 1.37549
chrII 253126 2.864 0.64821
chrII 253250 5.731 1.89309
chrII 253424 3.048 0.95081
chrII 253590 6.252 1.93379
chrII 253722 2.544 0.93105
chrII 253883 6.385 2.20393
chrII 254044 15.091 9.83586
chrII 254224 12.555 6.83967
chrII 254357 4.076 2.30642
chrII 254569 5.918 3.60033
chrII 254777 2.62 0.89793
chrII 254920 2.014 2.29715
chrII 255052 0.443 0.88638
chrII 255181 1.026 1.1093
chrII 255325 1.217 0.7658
chrII 255456 3.058 1.56679
chrII 255618 3.754 1.74569
chrII 255729 2.002 0.97126
chrII 256230 0.741 0.721
chrII 256365 0.883 0.53069
chrII 256506 1.482 0.91668
chrII 256634 1.414 0.82581
chrII 256833 0.768 1.53528
chrII 257038 2.019 1.04532
chrII 257212 2.359 0.59066
chrII 257339 3.326 0.88142
chrII 257495 4.346 1.37041
chrII 257660 5.278 1.99649
chrII 257825 2.247 1.03807
chrII 257967 2.433 1.69981
chrII 258142 0.688 0.55813
chrII 258286 8.578 5.7979
chrII 258448 11.503 4.58859
chrII 258617 5.607 2.04138
chrII 258817 2.882 1.1988
chrII 258992 5.348 3.11073
chrII 259161 3.431 1.13074
chrII 259379 2.631 0.75034
chrII 259564 2.375 1.66709
chrII 259744 0.787 1.57473
chrII 259887 0.635 1.2696
chrII 260007 1.1 2.20083
chrII 260180 1.376 2.75231
chrII 260333 0.547 1.09486
chrII 260533 0.834 1.6684
chrII 260761 0.536 1.07171
chrII 260893 0.748 1.49668
chrII 261032 0.446 0.89197
chrII 261205 0.268 0.53509
chrII 261413 0.627 1.25484
chrII 261597 0.381 0.76254
chrII 261766 0.354 0.70782
chrII 261920 0.507 1.01452
chrII 262053 0.737 1.47458
chrII 262196 0.841 1.6819
chrII 262353 0.98 1.96014
chrII 262525 1.216 2.43293
chrII 262708 1.059 2.11776
chrII 262906 1.305 2.61007
chrII 263065 3.417 6.83371
chrII 263218 6.227 12.4537
chrII 263380 2.668 5.3367
chrII 263574 0.435 0.86948
chrII 263737 0.662 1.323
chrII 263890 1.276 2.55142
chrII 264049 0.427 0.85462
chrII 264202 0.421 0.84186
chrII 264363 0.962 1.92385
chrII 264511 1.08 2.15911
chrII 264639 0.541 1.08265
chrII 264811 0.463 0.92659
chrII 264929 0.382 0.76332
chrII 265149 0.499 0.99839
chrII 265408 1.368 2.66357
chrII 265673 3.34 2.26793
chrII 265844 6.743 2.40129
chrII 265997 4.231 1.3429
chrII 266189 2.088 2.82211
chrII 266364 0.519 1.03806
chrII 266556 2.934 3.42698
chrII 266723 2.278 1.34106
chrII 266872 9.855 2.97284
chrII 266983 3.279 0.94054
chrII 267130 5.418 1.67958
chrII 267309 3.401 2.7741
chrII 267460 0.846 0.94291
chrII 267636 5.953 2.82211
chrII 267796 4.271 1.59091
chrII 268011 4.376 3.91981
chrII 268154 6.411 1.73656
chrII 268376 3.459 0.69759
chrII 268528 6.313 1.31286
chrII 268738 4.905 1.75946
chrII 268883 2.568 0.82958
chrII 269034 8.835 2.41105
chrII 269194 14.181 5.43423
chrII 269380 8.407 3.31727
chrII 269555 2.346 1.67913
chrII 269764 1.304 0.72933
chrII 269931 2.519 1.1942
chrII 270259 8.171 1.94605
chrII 270421 13.47 1.35438
chrII 270602 5.475 1.34573
chrII 270756 0.63 1.25969
chrII 270919 0.624 0.75922
chrII 271089 1.309 0.51512
chrII 271202 3.816 1.51815
chrII 271358 3.792 1.11407
chrII 271521 2.182 0.72742
chrII 271632 5.284 1.36064
chrII 271832 5.274 1.80764
chrII 271959 2.507 1.37612
chrII 272120 2.329 1.10771
chrII 272280 4.169 1.07168
chrII 272411 4.121 1.13312
chrII 272558 3.014 0.75092
chrII 272756 5.643 2.34719
chrII 272905 5.983 2.77292
chrII 273068 5.615 3.74334
chrII 273218 11.578 6.30753
chrII 273376 15.176 7.4352
chrII 273539 6.101 3.05061
chrII 273714 2.6 1.90729
chrII 273897 0.375 0.75044
chrII 274025 1.572 3.14476
chrII 274182 1.96 3.92021
chrII 274371 0.856 1.6668
chrII 274532 4.835 2.54844
chrII 274751 2.977 0.87994
chrII 274928 3.508 1.40695
chrII 275087 6.396 4.30341
chrII 275234 6.209 3.40784
chrII 275405 6.961 3.05198
chrII 275586 10.008 10.98649
chrII 275723 0.583 0.95568
chrII 275886 1.783 2.03424
chrII 276022 3.419 2.90225
chrII 276218 6.05 5.04709
chrII 276358 6.528 3.98794
chrII 276490 3.117 3.5004
chrII 276606 0.654 0.78246
chrII 276828 3.795 3.2025
chrII 276975 9.61 6.71347
chrII 277146 10.476 6.11825
chrII 277309 9.563 4.86478
chrII 277460 4.282 1.64078
chrII 277645 11.369 3.95208
chrII 277802 5.846 1.73129
chrII 277943 4.655 1.47432
chrII 278119 5.893 2.43733
chrII 278273 5.251 2.74809
chrII 278393 11.419 22.83788
chrII 278602 0.708 0.58423
chrII 278790 7.214 14.42717
chrII 278950 4.713 4.43947
chrII 279092 1.959 1.6625
chrII 279245 3.006 1.38024
chrII 279372 1.876 0.83488
chrII 279485 2.371 0.71534
chrII 279638 4.222 0.99419
chrII 279809 4.484 1.57739
chrII 279946 1.941 0.92899
chrII 280189 3.919 1.13743
chrII 280372 5.177 1.56177
chrII 280525 8.051 3.73139
chrII 280695 5.833 4.98055
chrII 280861 3.093 4.10587
chrII 280980 0.29 0.5792
chrII 281188 0.264 0.52715
chrII 281327 4.878 9.13
chrII 281525 4.75 2.93864
chrII 281678 5.215 2.58075
chrII 281836 2.179 0.64408
chrII 281994 5.787 1.84468
chrII 282156 7.643 5.66431
chrII 282346 1.656 0.7134
chrII 282478 3.547 1.72643
chrII 282639 5.275 2.16941
chrII 282841 4.982 1.54416
chrII 282982 6.043 1.25851
chrII 283138 7.847 1.50937
chrII 283308 6.371 3.17452
chrII 283479 2.324 1.98435
chrII 283631 3.278 2.46663
chrII 283783 3.147 1.0636
chrII 283916 4.071 1.26181
chrII 284135 4.571 2.27775
chrII 284264 3.133 1.72634
chrII 284393 1.049 0.84601
chrII 284548 3.08 1.23192
chrII 284673 9.371 2.45184
chrII 284812 8.718 2.52032
chrII 284986 3.857 1.72749
chrII 285136 3.851 1.32292
chrII 285287 8.925 3.15514
chrII 285470 3.299 1.63824
chrII 285596 1.868 0.71377
chrII 285755 11.338 2.41651
chrII 285907 5.816 1.31238
chrII 286072 3.338 0.81914
chrII 286227 2.354 1.06056
chrII 286339 2.336 1.00909
chrII 286547 5.059 1.76687
chrII 286742 3.082 1.29669
chrII 286883 3.364 1.47491
chrII 287045 5.473 2.24462
chrII 287203 2.214 1.00689
chrII 287318 2.487 1.62807
chrII 287530 6.119 2.42783
chrII 287695 10.632 5.94763
chrII 287861 8.301 6.06008
chrII 288029 4.591 6.32358
chrII 288296 3.034 0.9631
chrII 288477 7.447 3.06284
chrII 288641 5.611 5.689
chrII 288854 3.642 1.72066
chrII 288966 6.091 2.79661
chrII 289159 1.717 1.1766
chrII 289380 1.666 1.76305
chrII 289563 3.773 2.14331
chrII 289689 3.299 1.52888
chrII 289867 10.197 5.47327
chrII 290030 5.881 1.54982
chrII 290222 4.095 1.4202
chrII 290391 1.896 1.76332
chrII 290574 1.697 1.13157
chrII 290736 2.29 1.33201
chrII 290850 5.868 2.61194
chrII 291047 3.697 1.07518
chrII 291197 6.402 2.78166
chrII 291357 2.971 1.81503
chrII 291548 4.182 1.25632
chrII 291812 2.81 1.39061
chrII 291958 0.407 0.81327
chrII 292172 0.39 0.78
chrII 292295 0.56 0.70456
chrII 292545 5.938 4.53866
chrII 292685 6.384 1.78548
chrII 292874 10.446 4.59353
chrII 293047 4.204 2.07369
chrII 293187 2.627 0.96381
chrII 293376 4.373 1.22786
chrII 293549 10.784 3.11169
chrII 293721 4.705 1.62789
chrII 293891 11.95 5.01368
chrII 294040 5.028 2.52276
chrII 294296 2.774 3.74958
chrII 294461 4.947 2.60729
chrII 294615 2.841 1.47635
chrII 294731 3.76 1.52072
chrII 294892 6.113 1.38582
chrII 295034 3.805 1.12682
chrII 295151 1.836 0.69975
chrII 295260 2.492 1.21702
chrII 295394 1.444 0.54777
chrII 295534 1.708 0.70628
chrII 295681 5.198 2.37882
chrII 295859 4.803 2.5223
chrII 296020 3.493 4.67873
chrII 296334 2.076 3.33112
chrII 296473 3.889 2.07248
chrII 296617 11.588 5.62062
chrII 296765 6.782 3.46206
chrII 296937 4.745 1.96813
chrII 297091 6.597 2.16449
chrII 297262 3.723 1.81173
chrII 297485 1.765 0.97597
chrII 297610 1.446 0.69002
chrII 297809 2.952 1.4913
chrII 298072 2.207 1.31519
chrII 298252 3.485 3.02834
chrII 298443 1.055 1.2624
chrII 298586 5.065 3.48799
chrII 298752 2.36 1.43593
chrII 298892 3.911 1.65503
chrII 299056 2.176 0.67014
chrII 299194 2.834 1.13042
chrII 299374 2.417 1.40619
chrII 299521 4.164 2.77608
chrII 299681 4.686 3.22698
chrII 299858 1.66 2.75341
chrII 300006 0.683 1.36616
chrII 300163 0.983 1.46489
chrII 300317 2.004 1.78447
chrII 300450 0.571 0.63621
chrII 300599 0.871 1.74194
chrII 300806 0.611 1.08796
chrII 300982 1.647 1.08836
chrII 301185 1.627 1.38912
chrII 301335 0.97 0.9636
chrII 301546 1.46 0.53711
chrII 301858 2.43 0.98825
chrII 302038 3.282 1.28825
chrII 302175 6.397 2.90047
chrII 302348 5.916 2.46773
chrII 302495 6.376 2.16495
chrII 302663 7.025 1.63315
chrII 302784 2.999 0.85515
chrII 302991 2.53 1.33851
chrII 303131 2.49 2.54188
chrII 303302 2.1 1.64835
chrII 303433 3.818 2.80101
chrII 303622 2.642 2.73604
chrII 303751 1.32 0.86408
chrII 303923 1.366 1.25467
chrII 304094 1.853 1.02844
chrII 304243 2.442 0.96632
chrII 304455 2.997 0.73787
chrII 304701 3.898 2.09241
chrII 304865 1.457 0.99899
chrII 305024 2.124 0.81381
chrII 305139 2.213 0.67442
chrII 305250 3.812 1.087
chrII 305424 4.954 1.11284
chrII 305631 4.29 1.26291
chrII 305793 4.397 1.32089
chrII 305966 4.046 2.63723
chrII 306146 0.243 0.48668
chrII 306277 2.031 1.73424
chrII 306433 2.293 0.83074
chrII 306587 3.699 1.3671
chrII 306786 4.064 2.5357
chrII 306942 3.561 2.45205
chrII 307172 5.465 1.55544
chrII 307357 3.517 2.58015
chrII 307631 3.231 6.46272
chrII 307785 4.088 2.44626
chrII 307957 2.708 1.94792
chrII 308067 1.244 1.14933
chrII 308297 1.526 3.05225
chrII 308474 1.821 1.00679
chrII 308641 2.06 1.39223
chrII 308824 1.221 1.27338
chrII 309070 4.561 2.20516
chrII 309232 3.273 0.82813
chrII 309372 5.038 1.52929
chrII 309522 3.918 1.2198
chrII 309672 4.127 1.82057
chrII 309822 6.213 2.21249
chrII 309976 7.785 2.18986
chrII 310156 4.775 1.70881
chrII 310324 6.774 4.20865
chrII 310629 2.614 2.51094
chrII 310788 6.655 3.22792
chrII 310956 5.846 2.17723
chrII 311122 3.966 1.70317
chrII 311267 3.304 1.43587
chrII 311425 2.89 1.6944
chrII 311671 0.685 1.36961
chrII 311799 2.207 2.20711
chrII 311995 7.556 2.14626
chrII 312153 6.173 1.43287
chrII 312329 2.412 0.70583
chrII 312509 3.471 1.51256
chrII 312694 4.517 1.78253
chrII 312806 4.075 1.58218
chrII 312947 4.036 1.36705
chrII 313055 2.789 0.94476
chrII 313254 3.153 1.22767
chrII 313404 3.407 1.34428
chrII 313543 3.107 1.08516
chrII 313710 2.312 0.97001
chrII 313836 0.925 0.51174
chrII 313970 3.905 1.94583
chrII 314200 6.448 1.58492
chrII 314329 3.386 0.99467
chrII 314593 3.696 1.3945
chrII 314785 2.271 1.72661
chrII 314942 8.089 4.70533
chrII 315112 12.991 10.19752
chrII 315272 5.841 6.41205
chrII 315413 0.485 0.65532
chrII 315565 2.224 1.64836
chrII 315752 4.079 2.11937
chrII 315896 6.395 2.55086
chrII 316067 6.974 2.14364
chrII 316195 6.265 1.70029
chrII 316346 2.752 0.97045
chrII 316458 4.076 1.77099
chrII 316639 1.116 1.80987
chrII 316852 2.574 5.1485
chrII 317034 2.819 4.84137
chrII 317158 0.922 0.70848
chrII 317346 5.571 3.03516
chrII 317506 6.487 2.50546
chrII 317659 11.836 5.25264
chrII 317822 5.386 6.553
chrII 317973 1.772 3.54332
chrII 318249 7.55 9.93075
chrII 318410 5.487 3.81504
chrII 318609 6.57 3.4138
chrII 318748 4.516 2.03513
chrII 318973 2.851 1.08685
chrII 319126 3.925 0.69973
chrII 319362 8.443 1.76595
chrII 319535 3.625 0.98194
chrII 319798 2.23 1.11891
chrII 319930 2.013 0.77759
chrII 320071 1.963 1.10672
chrII 320263 2.122 1.75025
chrII 320438 1.207 0.89426
chrII 320552 0.932 0.49663
chrII 320715 2.464 0.90178
chrII 320929 3.525 1.06554
chrII 321099 2.066 1.05457
chrII 321258 3.507 4.37591
chrII 321438 6.514 6.69736
chrII 321611 5.108 7.38338
chrII 321721 0.466 0.73994
chrII 321863 7.908 6.832
chrII 322017 5.631 1.95745
chrII 322173 2.339 0.69422
chrII 322295 2.411 0.92626
chrII 322458 3.835 1.96438
chrII 322600 4.891 2.06366
chrII 322751 5.602 1.46841
chrII 322915 4.051 0.6837
chrII 323076 4.621 1.18567
chrII 323212 5.573 1.43
chrII 323345 9.898 2.59447
chrII 323527 11.086 4.58529
chrII 323708 12.544 6.96346
chrII 323880 20.572 8.70565
chrII 324050 8.9 11.70693
chrII 324159 0.425 0.85004
chrII 324334 3.376 4.03988
chrII 324490 5.443 3.00995
chrII 324602 1.563 0.5197
chrII 324723 2.212 0.6785
chrII 324898 2.64 0.97594
chrII 325007 3.361 0.92768
chrII 325150 2.998 1.07293
chrII 325357 8.033 3.26674
chrII 325521 2.578 1.28907
chrII 325694 4.626 1.49421
chrII 325891 4.389 1.24437
chrII 326084 2.771 3.48755
chrII 326229 0.459 0.91884
chrII 326364 1.131 1.36519
chrII 326504 4.457 2.11296
chrII 326629 3.562 3.29136
chrII 326765 0.299 0.59839
chrII 326880 0.411 0.82283
chrII 326996 2.035 1.85665
chrII 327175 4.465 4.40442
chrII 327311 2.193 3.26737
chrII 327522 1.825 1.51365
chrII 327722 3.032 2.01191
chrII 327915 7.052 2.14492
chrII 328088 11.814 4.04888
chrII 328264 5.451 1.88595
chrII 328407 2.645 0.90225
chrII 328593 3.071 1.01885
chrII 328726 1.156 0.67001
chrII 328836 2.445 1.31246
chrII 329014 3.813 1.13142
chrII 329167 3.865 1.82047
chrII 329295 2.57 1.19519
chrII 329497 2.573 1.40154
chrII 329702 1.26 0.98342
chrII 329869 5.016 3.91618
chrII 330034 12.141 6.87023
chrII 330194 2.456 4.91186
chrII 330368 0.294 0.58894
chrII 330513 2.058 4.11602
chrII 330673 3.8 2.71959
chrII 330822 5.679 3.60487
chrII 330994 2.853 1.77235
chrII 331229 2.334 1.26188
chrII 331359 3.122 1.48979
chrII 331506 2.088 1.38559
chrII 331792 1.99 2.34265
chrII 331976 3.351 1.63618
chrII 332109 1.457 0.83081
chrII 332240 2.55 1.07309
chrII 332399 3.359 3.92379
chrII 332520 0.366 0.73124
chrII 332830 4.734 3.73639
chrII 333001 5.958 7.49831
chrII 333166 8.503 5.23809
chrII 333317 4.593 2.06327
chrII 333522 3.971 1.42095
chrII 333740 3.308 1.08278
chrII 333880 2.055 2.00004
chrII 334015 1.661 0.85697
chrII 334221 4.507 2.81213
chrII 334381 2.008 1.60201
chrII 334585 2.373 1.08967
chrII 334729 1.743 0.50804
chrII 334849 5.789 1.20224
chrII 334990 5.381 1.67146
chrII 335165 4.585 1.0236
chrII 335326 2.28 0.83
chrII 335448 2.662 0.843
chrII 335653 3.288 0.8192
chrII 335784 5.012 1.28371
chrII 335955 7.043 1.39897
chrII 336178 5.273 1.5712
chrII 336350 2.043 0.72048
chrII 336512 5.701 2.19021
chrII 336660 7.759 2.1333
chrII 336827 5.804 2.21248
chrII 337065 2.23 2.24565
chrII 337232 1.73 0.99451
chrII 337397 4.517 1.03862
chrII 337703 1.815 0.67769
chrII 337854 3.219 2.49963
chrII 338024 1.38 0.68082
chrII 338220 1.674 0.64155
chrII 338387 2.886 1.22863
chrII 338685 2.089 0.97465
chrII 338877 3.943 0.95464
chrII 339057 5.095 1.53369
chrII 339222 4.416 2.1634
chrII 339370 2.699 2.08479
chrII 339523 1.258 0.6288
chrII 339656 3.918 1.40891
chrII 339804 2.188 0.58406
chrII 339936 2.885 1.4477
chrII 340086 3.065 1.00332
chrII 340259 5.141 2.2883
chrII 340424 2.615 1.65251
chrII 340582 4.349 2.34321
chrII 340702 2.095 0.96475
chrII 340885 0.548 0.66724
chrII 341024 2.015 2.80204
chrII 341208 1.86 1.09959
chrII 341380 0.521 0.82671
chrII 341500 1.454 1.50528
chrII 341681 1.589 0.58588
chrII 341845 1.261 0.61993
chrII 341981 1.307 1.22335
chrII 342408 0.479 0.95835
chrII 342526 2.219 1.86231
chrII 342699 4.384 3.40479
chrII 342872 1.139 2.27848
chrII 343006 0.54 1.07919
chrII 343181 1.113 0.73166
chrII 343387 2.792 0.88047
chrII 343558 5.677 1.23519
chrII 343698 3.264 0.61413
chrII 343860 2.635 0.86076
chrII 344063 1.427 0.68289
chrII 344272 1.14 2.27955
chrII 344431 3.035 4.14085
chrII 344609 4.454 1.13895
chrII 344758 7.178 2.16987
chrII 344903 6.207 3.80736
chrII 345030 3.184 1.76748
chrII 345206 5.309 3.16346
chrII 345397 2.574 1.71581
chrII 345538 1.518 0.83025
chrII 345659 1.767 1.07914
chrII 345919 4.308 1.44257
chrII 346030 3.8 0.88354
chrII 346180 4.99 1.63712
chrII 346324 3.843 1.53303
chrII 346457 2.038 1.11415
chrII 346580 1.668 1.13818
chrII 346770 2.651 1.29867
chrII 346920 5.281 3.03562
chrII 347094 8.018 4.87756
chrII 347246 4.58 4.12785
chrII 347453 1.563 2.5078
chrII 347721 0.328 0.65529
chrII 347839 0.694 1.05475
chrII 348005 1.65 0.77698
chrII 348177 4.751 2.08931
chrII 348367 2.63 0.85315
chrII 348489 2.38 0.95471
chrII 348663 3.116 1.3342
chrII 348848 1.039 0.50909
chrII 348984 2.981 1.43177
chrII 349146 3.933 2.32499
chrII 349377 4.957 2.09768
chrII 349519 1.701 1.88137
chrII 349657 1.551 1.60564
chrII 349810 2.688 2.12146
chrII 349990 3.28 1.19409
chrII 350198 4.154 0.97661
chrII 350360 6.843 1.66522
chrII 350516 6.74 2.75652
chrII 350697 3.998 4.19885
chrII 350869 0.455 0.90934
chrII 351127 0.673 0.61074
chrII 351297 2.19 0.64724
chrII 351683 1.461 1.0505
chrII 351847 1.681 1.60373
chrII 351985 0.696 0.66831
chrII 352099 1.385 1.83849
chrII 352358 1.634 0.5653
chrII 352577 2.34 1.23769
chrII 352718 2.178 1.35337
chrII 352837 5.24 2.32543
chrII 352980 5.727 2.52624
chrII 353168 5.089 2.2112
chrII 353357 2.533 3.55663
chrII 353634 0.982 1.96475
chrII 353757 1.95 2.63564
chrII 353983 3.818 1.0362
chrII 354163 5.326 1.28962
chrII 354345 2.479 0.82635
chrII 354507 2.975 1.13117
chrII 354659 4.597 1.61333
chrII 354837 3.603 1.34535
chrII 355008 3.917 1.92551
chrII 355149 3.057 1.4306
chrII 355323 2.955 0.7774
chrII 355511 7.877 4.9147
chrII 355670 6.093 3.7378
chrII 355850 5.001 1.72219
chrII 355992 3.99 2.4896
chrII 356233 2.32 1.80196
chrII 356443 3.016 2.41959
chrII 356577 3.117 2.28655
chrII 356849 3.429 1.43872
chrII 357020 9.6 3.02055
chrII 357178 5.168 1.29634
chrII 357366 2.873 0.97546
chrII 357561 4.143 1.49732
